Company Name,Sector,Stage,Amount,Location,Founded,Investor,Funding Year,Startup_Age,label,above_threshold
Elda Health,healthcare,Seed,1500000.0,Bangalore,2020.0,"Avaana Capital, Orios Ventures",2021,1.0,technology,False
Sporjo,sportstech,Pre-series A,2000000.0,Mumbai,2020.0,Punit Balan,2021,1.0,technology,False
Advantage Club,hrtech,Seed,1700000.0,Mumbai,2014.0,"Y Combinator, Broom Ventures, Kunal Shah",2021,7.0,technology,False
SuperGaming,gaming,Series A,5500000.0,Pune,2017.0,"Skycatcher, AET Fund, BAce Capital, Dream Incubator, 1Up Ventures",2021,4.0,technology,False
Ruptok,fintech,Seed,1000000.0,New Delhi,2020.0,Eclear Leasing,2021,1.0,technology,False
O’ Be Cocktails,wine & spirits,Seed,400000.0,Bangalore,2019.0,"First Cheque, Letsventure",2021,2.0,technology,False
Zetwerk,mechanical & industrial engineering,Series E,1500000.0,Bangalore,2018.0,Inflection Point Ventures,2021,3.0,non-technology,False
AppsForBharat,spiritual,Seed,4000000.0,Bangalore,2020.0,"Sequoia Capital India, BEENEXT",2021,1.0,technology,False
Imagimake,consumer goods,Seed,1000000.0,Mumbai,2011.0,Velocity,2021,10.0,non-technology,False
Khatabook,financial services,Series C,100000000.0,Bangalore,2018.0,"Tribe Capital, Moore Strategic Ventures (MSV)",2021,3.0,non-technology,True
Smytten,consumer goods,Series A,6000000.0,Gurugram,2015.0,Fireside Ventures,2021,6.0,non-technology,False
Syook,industrial automation,Series A,1000000.0,Bangalore,2016.0,"Inflection Point Ventures, ONGC",2021,5.0,technology,False
Akudo,fintech,Pre-seed,1000000.0,Bangalore,2020.0,"Y Combinator, Incubate Fund India",2021,1.0,technology,False
NOTO,consumer goods,Pre-series A,500000.0,Mumbai,2019.0,"Titan Capital, Rockstud Capital,  John Abraham, WEH Ventures",2021,2.0,non-technology,False
Lumiq,information technology,Seed,2000000.0,Noida,2013.0,Info Edge Ventures,2021,8.0,technology,False
Breathe Well-being,health,Series A,5500000.0,Gurugram,2015.0,Accel,2021,6.0,non-technology,False
Hike,information technology,Seed,1000000.0,New Delhi,2012.0,"Binny Bansal, Kunal Shah",2021,9.0,technology,False
House of Kieraya,lifestyle,Seed,15000000.0,Bangalore,2013.0,TradeCred,2021,8.0,non-technology,True
goEgoNetwork,automotive,Seed,2000000.0,Pune,2019.0,Inflection Point Ventures,2021,2.0,non-technology,False
Probus,iot,Bridge,500000.0,New Delhi,2017.0,Unicorn India Ventures,2021,4.0,technology,False
DrinkPrime,consumer goods,Seed,1000000.0,Bangalore,2016.0,"UC Inclusive Credit, Western Capital",2021,5.0,non-technology,False
Smart Express,logistics,Seed,10000000.0,Mumbai,2019.0,"IIFL India Private Equity Fund, Smiti Holding & Trading Company",2021,2.0,non-technology,True
Smallcase,fintech,Series C,40000000.0,Bangalore,2015.0,Faering Capital,2021,6.0,technology,True
SATYA MicroCapital,banking,Seed,10000000.0,New Delhi,2017.0,"responsAbility Investments, Blue Orchard",2021,4.0,non-technology,True
Snack Amor,food & beverages,Seed,1000000.0,Mumbai,2014.0,"Sanchit Agarwal, Sujan Sinha, Michael Cooke",2021,7.0,technology,False
Postman,computer software,Series D,1500000.0,Bangalore,2014.0,"CRV, Nexus Venture Partners",2021,7.0,technology,False
Hashnode,computer software,Series A,6700000.0,Bangalore,2016.0,"Salesforce Ventures, Sierra Ventures, Sequoia Capital India’s Surge",2021,5.0,technology,False
RACEnergy,automotive,Seed+,1300000.0,Hyderabad,2018.0,"Micelio Fund, growX ventures",2021,3.0,non-technology,False
BharatPe,fintech,Debt,20000000.0,New Delhi,2018.0,"IIFL Wealth, Asset Management, Northern Arc Capital",2021,3.0,technology,True
Gyde,computer software,Seed,250000.0,Pune,2019.0,"Better Capital, Ashish Achrekar",2021,2.0,technology,False
BatteryPool,automotive,Seed,1000000.0,Pune,2018.0,IAN,2021,3.0,non-technology,False
AgNext,agritech,Series A,21000000.0,Chandigarh,2016.0,Alpha Wave Incubation,2021,5.0,technology,True
Xpresslane,tech startup,Pre-seed,400000.0,Bangalore,2019.0,"Point One Capital, Yatra Angel Network (YAN), Opus Consulting, Manipal Technologies.",2021,2.0,technology,False
LoanKuber,digital mortgage,Pre-series A,1200000.0,New Delhi,2016.0,Inflection Point Ventures,2021,5.0,technology,False
OYO,hospitality,Series F2,5000000.0,Gurugram,2013.0,Microsoft,2021,8.0,technology,False
Rapido,information technology & services,Seed,52000000.0,Bangalore,2015.0,"Shell Ventures, Yamaha, Kunal Shah",2021,6.0,technology,True
YPay,fintech,Seed,400000.0,Noida,2017.0,We Founder Circle,2021,4.0,technology,False
SleepyCat,furniture,Seed,3800000.0,Mumbai,2017.0,"Saama Capital, DSG Consumer Partners, Sharrp Ventures",2021,4.0,technology,False
Ultrahuman,healthcare,Seed,17500000.0,Bangalore,2020.0,Tiger Global’s Scott Schleifer,2021,1.0,technology,True
UpScalio,e-commerce,Seed,42000000.0,Gurugram,2021.0,Inflection Point Ventures,2021,0.0,technology,True
Yellow Class,edtech,Seed,6000000.0,Gurugram,2020.0,Elevation Capital,2021,1.0,technology,False
Yojak,b2b marketplace,Seed,3800000.0,Gurugram,2019.0,Info Edge Ventures,2021,2.0,technology,False
CreatorStack,computer software,Seed,2000000.0,Bangalore,2019.0,Accel,2021,2.0,technology,False
Expertrons,edtech,Seed,2300000.0,Mumbai,2019.0,"Venture Catalysts, Auxano Capital, Venture Garage, Yoga Capital, Ah!Ventures, Lead Angels",2021,2.0,technology,False
Rage Coffee,food & beverages,Seed,5000000.0,New Delhi,2018.0,Sixth Sense Ventures,2021,3.0,technology,False
Klub,financial services,Seed,20000000.0,Bangalore,2019.0,"9Unicorns, Sequoia Capital India’s Surge",2021,2.0,non-technology,True
Navia Life Care,healtcare,Seed,1000000.0,New Delhi,2016.0,"Anicut Angel Fund, 9 Unicorns",2021,5.0,technology,False
1K Kirana Bazaar,retail,Seed,7000000.0,Gurugram,2018.0,"Info Edge, FalconEdge",2021,3.0,technology,False
Zupee,gaming,Seed,30000000.0,Gurugram,2018.0,"WestCap Group, Tomales Bay Capital",2021,3.0,technology,True
Locale.ai,location analytics,Seed,1000000.0,Bangalore,2019.0,"Chiratae Ventures, Better Capital",2021,2.0,technology,False
MetroRide,transportation,Seed,1000000.0,Bangalore,2020.0,Inflection Point Ventures,2021,1.0,non-technology,False
Miko,consumer electronics,Seed,28000000.0,Mumbai,2015.0,"IIFL AMC, Mankind Pharma Family Office, Aroa Ventures",2021,6.0,technology,True
Whiz League,edtech,Seed,300000.0,New Delhi,2020.0,ITI Growth Opportunities,2021,1.0,technology,False
Hash,tobacco,Seed,3500000.0,New Delhi,2020.0,Amrac Investment Trust,2021,1.0,non-technology,False
Unacademy,edtech,Seed,1000000.0,Bangalore,2015.0,Bhavin Turakhia,2021,6.0,technology,False
Log 9 Materials,deeptech,Series A+,8500000.0,Bangalore,2014.0,Amara Raja Batteries,2021,7.0,technology,False
upGrad,edtech,Seed,25000000.0,Mumbai,2015.0,India Infoline Finance,2021,6.0,technology,True
FlashPrep,edtech,Pre-seed,500000.0,Bangalore,2020.0,Venture Highway,2021,1.0,technology,False
Kenko Health,insuretech,Pre-series A,1700000.0,Mumbai,2019.0,"BEENEXT, Orios",2021,2.0,technology,False
Wiz Freight,logistics & supply chain,Seed,3500000.0,Chennai,2020.0,Axilor,2021,1.0,technology,False
Credgenics,financial services,Series A,25000000.0,New Delhi,2018.0,"Westbridge Capital, Tanglin Venture Partners",2021,3.0,non-technology,True
BlueLearn,edtech,Pre-seed,400000.0,Goa,2020.0,"100X.VC﻿,﻿ Titan Capital, Rahul Mathur, Gaurav Mandlecha",2021,1.0,technology,False
NimbleBox.ai,mlops platform,Seed,1000000.0,Chennai,2018.0,Venture Catalysts,2021,3.0,non-technology,False
Pickrr,logistics & supply chain,Series B,12000000.0,Gurugram,2015.0,"IIFL, Amicus Capital, Ananta Capital",2021,6.0,technology,True
Stellaris Venture Partners,venture capital,Seed,1500000.0,Bangalore,2015.0,Inflection Point Ventures,2021,6.0,technology,False
Grip Invest,financial services,Series A,3000000.0,Gurugram,2020.0,"Venture Highway, Endiya Partners",2021,1.0,non-technology,False
Heads Up For Tails,pet care,Series A,37000000.0,New Delhi,2008.0,"Verlinvest, Sequoia Capital India",2021,13.0,technology,True
Blue Tokai Coffee Roasters,food & beverages,Pre-series B,2000000.0,New Delhi,2012.0,Anicut Angel Fund,2021,9.0,technology,False
Neeman,consumer goods,Series A,2000000.0,Hyderabad,2017.0,Sixth Sense Ventures,2021,4.0,non-technology,False
GoSats,fintech,Seed,700000.0,Bangalore,2020.0,"Alphabit Fund, Fulgur Ventures, Stacks Accelerator, SBX Capital",2021,1.0,technology,False
StockGro,fintech,Pre-series A,5000000.0,Bangalore,2020.0,"Roots Ventures, Velo Partners",2021,1.0,technology,False
Onsurity,healthcare,Series A,16000000.0,Bangalore,2020.0,Nexus Venture Partners,2021,1.0,technology,True
Khabri,media,Pre-series A,2000000.0,Gurugram,2017.0,Inflection Point Ventures,2021,4.0,technology,False
Celcius,logistics,Seed,500000.0,Mumbai,2020.0,"Mumbai Angels Network, Huddle, Lumis Partners",2021,1.0,non-technology,False
AyuRythm,healthcare,Seed,1000000.0,Bangalore,2017.0,SucSEED Indovation Fund,2021,4.0,technology,False
Enguru,edtech,Pre-series A,1000000.0,Bangalore,2014.0,"Potencia Ventures, Bisk Ventures, LetsVenture, Ronnie Screwvala, Arihant Patni",2021,7.0,technology,False
Rocket Skills,edtech,Pre-seed,200000.0,Gurugram,2020.0,"Better Capital, First Cheque, Titan Capital",2021,1.0,technology,False
RenewBuy,fintech,Series C,10000000.0,Gurugram,2015.0,Evolvence Capital,2021,6.0,technology,True
Faarms,agritech,Seed,2000000.0,Bangalore,2020.0,Inflection Point Ventures,2021,1.0,technology,False
UrbanMatrix Technologies,drone,Seed,100000.0,Chennai,2019.0,SARA ELGI,2021,2.0,non-technology,False
Jupiter,banking,Series B,44000000.0,Mumbai,2019.0,"Nubank, Global Founders Capital, Sequoia Capital India, Matrix Partners India",2021,2.0,non-technology,True
Pixuate,deeptech,Seed,1000000.0,Bangalore,2012.0,SucSEED Indovation Fund,2021,9.0,technology,False
Playo,sportstech,Pre-series A,500000.0,Bangalore,2014.0,ah! Ventures High Tables,2021,7.0,technology,False
Toothsi,health,Series B,20000000.0,Mumbai,2018.0,"Eight Roads Ventures, Think Investments, Mankekar Family Office",2021,3.0,non-technology,True
Soothe Healthcare,consumer goods,Series C,10000000.0,New Delhi,2012.0,A91 Partners,2021,9.0,non-technology,True
Goodmeetings,computer software,Series A,1700000.0,Bangalore,2020.0,Chiratae Ventures,2021,1.0,technology,False
Apnaklub,wholesale,Seed,3500000.0,Bangalore,2020.0,Sequoia’s Surge,2021,1.0,non-technology,False
ChefKart,consumer goods,Pre-seed,300000.0,Gurugram,2020.0,"Lead Angels, Titan Capital, Pravega Ventures",2021,1.0,non-technology,False
Fashinza,apparel & fashion,Series A,20000000.0,Gurugram,2020.0,"Accel Partners, Elevation Capital",2021,1.0,technology,True
Fabheads,industrial automation,Pre-series A,1000000.0,Chennai,2015.0,"Inflection Point Ventures, Rockstud Capital, FirstPort Capital, Bliss Flow Investments Pvt Ltd",2021,6.0,technology,False
QuickShift,logistics & supply chain,Seed,770000.0,Pune,2016.0,"Anicut Angel Fund, Axilor Ventures",2021,5.0,technology,False
StackBOX,logistics & supply chain,Seed,1200000.0,Bangalore,2016.0,"Ecosystem Ventures, CMM group",2021,5.0,technology,False
MedPrime Technologies,healthcare,Seed,1000000.0,Thane,2014.0,"Mumbai Angels Network, Social Alpha",2021,7.0,technology,False
infra.market,construction,Series D,1500000.0,Thane,2016.0,Tiger Global,2021,5.0,non-technology,False
CollegeDekho,e-learning,Series B,35000000.0,Gurgaon,2015.0,"Disrupt ADQ, QIC",2021,6.0,technology,True
BOX8,food & beverages,Seed,40000000.0,Mumbai,2012.0,Tiger Global,2021,9.0,technology,True
Simpl,consumer services,Series B,40000000.0,Bangalore,2015.0,"Valar Ventures, IA Ventures",2021,6.0,non-technology,True
8i Ventures,venture capital & private equity,Seed,50000000.0,Mumbai,2018.0,Inflection Point Ventures,2021,3.0,technology,True
PayGlocal,financial services,Series A,4900000.0,Bangalore,2021.0,Sequoia Capital India,2021,0.0,non-technology,False
Curefit,health,Seed,1500000.0,Bangalore,2016.0,Zomato,2021,5.0,non-technology,False
Pocket FM,ott,Series B,22000000.0,Bangalore,2018.0,"Lightspeed, Times Group, Tanglin Venture Partners",2021,3.0,non-technology,True
CHARGE+ZONE,automotive,Seed,10000000.0,Vadodara,2018.0,Venture Catalysts,2021,3.0,non-technology,True
PlanetSpark,education management,Series B,13000000.0,Gurugram,2017.0,"Binny Bansal, Deep Kalra, Dr Ashish Gupta, Gokul Rajaram, Shirish Nadkarni",2021,4.0,non-technology,True
LenDenClub,financial services,Series A,10000000.0,Mumbai,2015.0,"Tuscan Ventures, Ohm Stock Brokers, Artha Venture Fund",2021,6.0,non-technology,True
CometChat,computer software,Series A,10000000.0,Mumbai,2009.0,Signal Peak Ventures,2021,12.0,technology,True
AgroStar,agritech,Series D,70000000.0,Pune,2013.0,"Evolvence, Hero Enterprise",2021,8.0,technology,True
Bizongo,information technology & services,Series D,100000000.0,Mumbai,2015.0,Tiger Global,2021,6.0,technology,True
Probus Insurance,insurance,Seed,6700000.0,Mumbai,2002.0,BlueOrchard Impact Investment Managers,2021,19.0,non-technology,False
MoEngage,software startup,Series D,30000000.0,Bangalore,2014.0,Steadview Capital,2021,7.0,technology,True
CloudSEK,computer & network security,Series A,7000000.0,Bangalore,2015.0,MassMutual Ventures,2021,6.0,technology,False
Exponent Energy,automotive,Pre-series A,5000000.0,Bangalore,2020.0,YourNest VC,2021,1.0,non-technology,False
Trinkerr,capital markets,Series A,6600000.0,Bangalore,2021.0,Accel India,2021,0.0,technology,False
Zorro,social network,Seed,32000000.0,Gurugram,2021.0,"Vijay Shekhar Sharma, Ritesh Agarwal, Ankiti Bose",2021,0.0,technology,True
Ultraviolette,automotive,Series C,1500000.0,Bangalore,2021.0,"TVS Motor, Zoho",2021,0.0,non-technology,False
NephroPlus,hospital & health care,Series E,24000000.0,Hyderabad,2009.0,IIFL Asset Management,2021,12.0,technology,True
Unremot,information technology & services,Seed,700000.0,Bangalore,2020.0,Inflection Point Ventures,2021,1.0,technology,False
FanAnywhere,financial services,Seed,1000000.0,Bangalore,2021.0,"Oasis Capital, Scorpio VC, DeltaHub Capital",2021,0.0,non-technology,False
PingoLearn,e-learning,Seed,200000.0,Pune,2021.0,"Titan Capital, Haresh Chawla, AngelList Syndicate",2021,0.0,technology,False
Spry,music,Seed,1500000.0,Mumbai,2021.0,"9Unicorns, Ashneer Grover",2021,0.0,non-technology,False
Enmovil,information technology & services,Pre-series A,1300000.0,Hyderabad,2015.0,Anicut Angel Fund,2021,6.0,technology,False
ASQI Advisors,financial services,Pre-series A,1000000.0,Mumbai,2019.0,Founders Room Capital,2021,2.0,non-technology,False
Insurance Samadhan,insurance,Pre-series A,725000.0,New Delhi,2018.0,"9Unicorns, ZNL",2021,3.0,non-technology,False
Evenflow Brands,consumer goods,Seed,500000.0,Mumbai,2020.0,Inflection Point Ventures,2021,1.0,non-technology,False
MasterChow,hauz khas,Seed,461000.0,,2020.0,WEH Ventures,2021,1.0,non-technology,False
Fullife Healthcare,pharmaceuticals,Series C,22000000.0,,2009.0,,2021,12.0,technology,True
Trinkerr,capital markets,Series A,6600000.0,Bangalore,2021.0,Accel India,2021,0.0,technology,False
Zorro,social network,Seed,32000000.0,Gurugram,2021.0,"Vijay Shekhar Sharma, Ritesh Agarwal, Ankiti Bose",2021,0.0,technology,True
Ultraviolette,automotive,Series C,1500000.0,Bangalore,2021.0,"TVS Motor, Zoho",2021,0.0,non-technology,False
NephroPlus,hospital & health care,Series E,24000000.0,Hyderabad,2009.0,IIFL Asset Management,2021,12.0,technology,True
Unremot,information technology & services,Seed,700000.0,Bangalore,2020.0,Inflection Point Ventures,2021,1.0,technology,False
FanAnywhere,financial services,Seed,1000000.0,Bangalore,2021.0,"Oasis Capital, Scorpio VC, DeltaHub Capital",2021,0.0,non-technology,False
PingoLearn,e-learning,Seed,200000.0,Pune,2021.0,"Titan Capital, Haresh Chawla, AngelList Syndicate",2021,0.0,technology,False
Spry,music,Seed,1500000.0,Mumbai,2021.0,"9Unicorns, Ashneer Grover",2021,0.0,non-technology,False
Enmovil,information technology & services,Pre-series A,1300000.0,Hyderabad,2015.0,Anicut Angel Fund,2021,6.0,technology,False
ASQI Advisors,financial services,Pre-series A,1000000.0,Mumbai,2019.0,Founders Room Capital,2021,2.0,non-technology,False
Insurance Samadhan,insurance,Pre-series A,725000.0,New Delhi,2018.0,"9Unicorns, ZNL",2021,3.0,non-technology,False
Evenflow Brands,consumer goods,Seed,500000.0,Mumbai,2020.0,Inflection Point Ventures,2021,1.0,non-technology,False
MasterChow,hauz khas,Seed,461000.0,,2020.0,WEH Ventures,2021,1.0,non-technology,False
MoEVing,electric mobility,Seed,5000000.0,Gurugram,2021.0,,2021,0.0,technology,False
Pristyn Care,hospital & health care,Series E,96000000.0,Gurugram,2018.0,"Kunal Shah, Deepinder Goyal, Abhiraj Singh Bhal",2021,3.0,technology,True
Plix,health,Series A,5000000.0,Mumbai,2018.0,"Guild Capital, RPSG Capital Ventures",2021,3.0,non-technology,False
Uni Cards,financial services,Series A,70000000.0,Bangalore,2020.0,"General Catalyst, Eight Roads Ventures, Elevation Capital",2021,1.0,non-technology,True
Practically,e-learning,Seed,5000000.0,Hyderabad,2018.0,"NB Ventures, Earlsfield Capital",2021,3.0,technology,False
Nestasia,retail,Series A,4000000.0,Kolkata,2018.0,"Varun Alagh, Sahil Barua",2021,3.0,technology,False
Vedic Cosmeceuticals,cosmetics,Series A,32000000.0,Noida,2002.0,Sixth Sense Ventures,2021,19.0,non-technology,True
Juspay,fintech,Series C,60000000.0,Bangalore,2012.0,SoftBank Vision Fund 2,2021,9.0,technology,True
TranZact,information technology & services,Series A,7000000.0,Mumbai,2017.0,"Tribe Capital, Prime Venture Partners",2021,4.0,technology,False
Atomberg,consumer electronics,Seed,20000000.0,Mumbai,2012.0,Jungle Ventures,2021,9.0,technology,True
Mohalla Tech,social media,Series G,1500000.0,Bangalore,2015.0,Alkeon Capital,2021,6.0,technology,False
Stack,financial services,Seed,4500000.0,Bangalore,2020.0,"Y Combinator, Harvard Management",2021,1.0,non-technology,False
PropReturns,real estate,Seed,1200000.0,Mumbai,2020.0,"Y Combinator﻿, ﻿Goodwater Capital",2021,1.0,non-technology,False
WeSkill,e-learning,Pre-seed,4000000.0,Gurugram,2020.0,"Shrishti Sahu, Umang Vohra",2021,1.0,technology,False
Fitpage,health,Seed,300000.0,Mumbai,2020.0,"Astra Ventures, Gaurav Jaitly",2021,1.0,non-technology,False
ShopMyLooks,digital platform,Seed,200000.0,Noida,2021.0,"Capital A, Collective Artists Network",2021,0.0,technology,False
ByteLearn,e-learning,Seed,9500000.0,Noida,2021.0,"Aditya Singhal, Nishant Sinha",2021,0.0,technology,True
Dista,computer software,Seed,1200000.0,Pune,2017.0,Pentathlon Ventures,2021,4.0,technology,False
Bizongo,b2b ecommerce,Series D,100000000.0,Mumbai,2015.0,Tiger Global,2021,6.0,technology,True
FRND,online media,Series A,6500000.0,Bangalore,2019.0,KRAFTON,2021,2.0,technology,False
Metadome,computer software,Pre-series A,4000000.0,Bangalore,2017.0,"Chiratae Ventures, Lenskart Vision Fund",2021,4.0,technology,False
Keka HR,information technology & services,Seed,1600000.0,Hyderabad,2014.0,Recur Club,2021,7.0,technology,False
The Gourmet Jar,food & beverages,Seed,150000.0,Noida,2012.0,DevX Venture Fund,2021,9.0,technology,False
Flo Mobility,industrial automation,Seed,400000.0,Bangalore,2019.0,"DevX Venture Fund, Blume Founder Fund",2021,2.0,technology,False
Yodacart,e-commerce,Pre-seed,225000.0,Thane,2019.0,Ajith Daneil,2021,2.0,technology,False
TheHouseMonk,real estate,Seed,5000000.0,Bangalore,2019.0,Aurum Proptech,2021,2.0,non-technology,False
Zepto,e-commerce,Seed,100000000.0,Bangalore,2021.0,Y-Combinator,2021,0.0,technology,True
Sirona Hygiene,health,Seed,10000000.0,New Delhi,2015.0,The Good Glamm Group,2021,6.0,non-technology,True
Jumbotail,b2b ecommerce,Series C,85000000.0,Bangalore,2015.0,Invus,2021,6.0,technology,True
Captain Fresh,logistics & supply chain,Series B,40000000.0,Bangalore,2019.0,"Tiger Global, Prosus Ventures",2021,2.0,technology,True
Deciwood,consumer electronics,Seed,200000.0,New Delhi,2018.0,"Shuru Up, Ankit Kedia, Arun Gupta",2021,3.0,technology,False
Kohbee,e-learning,Pre-seed,235000.0,Bangalore,2019.0,"Ankit Mehrotra, Saurabh Aggarwal",2021,2.0,technology,False
